#            JDTDB,            Calendar Date (TDB),X,Y,Z
2431669.5, A.D. 1945-Aug-02 00:00:00.0000,-7.22E-03,2.74E-03,1.42E-04
2431670.5, A.D. 1945-Aug-03 00:00:00.0000,-7.22E-03,2.73E-03,1.42E-04
2431671.5, A.D. 1945-Aug-04 00:00:00.0000,-7.22E-03,2.73E-03,1.42E-04
2431672.5, A.D. 1945-Aug-05 00:00:00.0000,-7.23E-03,2.72E-03,1.42E-04
2431673.5, A.D. 1945-Aug-06 00:00:00.0000,-7.23E-03,2.71E-03,1.42E-04
2431674.5, A.D. 1945-Aug-07 00:00:00.0000,-7.23E-03,2.70E-03,1.43E-04
2431675.5, A.D. 1945-Aug-08 00:00:00.0000,-7.23E-03,2.70E-03,1.43E-04
2431676.5, A.D. 1945-Aug-09 00:00:00.0000,-7.23E-03,2.69E-03,1.43E-04
2431677.5, A.D. 1945-Aug-10 00:00:00.0000,-7.23E-03,2.68E-03,1.43E-04
2431678.5, A.D. 1945-Aug-11 00:00:00.0000,-7.23E-03,2.67E-03,1.43E-04
2431679.5, A.D. 1945-Aug-12 00:00:00.0000,-7.23E-03,2.67E-03,1.43E-04
2431680.5, A.D. 1945-Aug-13 00:00:00.0000,-7.24E-03,2.66E-03,1.43E-04
2431681.5, A.D. 1945-Aug-14 00:00:00.0000,-7.24E-03,2.65E-03,1.43E-04
2431682.5, A.D. 1945-Aug-15 00:00:00.0000,-7.24E-03,2.65E-03,1.43E-04
2431683.5, A.D. 1945-Aug-16 00:00:00.0000,-7.24E-03,2.64E-03,1.43E-04
2431684.5, A.D. 1945-Aug-17 00:00:00.0000,-7.24E-03,2.63E-03,1.44E-04
2431685.5, A.D. 1945-Aug-18 00:00:00.0000,-7.24E-03,2.62E-03,1.44E-04
2431686.5, A.D. 1945-Aug-19 00:00:00.0000,-7.24E-03,2.62E-03,1.44E-04
2431687.5, A.D. 1945-Aug-20 00:00:00.0000,-7.24E-03,2.61E-03,1.44E-04
2431688.5, A.D. 1945-Aug-21 00:00:00.0000,-7.25E-03,2.60E-03,1.44E-04
2431689.5, A.D. 1945-Aug-22 00:00:00.0000,-7.25E-03,2.59E-03,1.44E-04
2431690.5, A.D. 1945-Aug-23 00:00:00.0000,-7.25E-03,2.59E-03,1.44E-04
2431691.5, A.D. 1945-Aug-24 00:00:00.0000,-7.25E-03,2.58E-03,1.44E-04
2431692.5, A.D. 1945-Aug-25 00:00:00.0000,-7.25E-03,2.57E-03,1.44E-04
2431693.5, A.D. 1945-Aug-26 00:00:00.0000,-7.25E-03,2.56E-03,1.44E-04
2431694.5, A.D. 1945-Aug-27 00:00:00.0000,-7.25E-03,2.56E-03,1.44E-04
2431695.5, A.D. 1945-Aug-28 00:00:00.0000,-7.25E-03,2.55E-03,1.45E-04
2431696.5, A.D. 1945-Aug-29 00:00:00.0000,-7.25E-03,2.54E-03,1.45E-04
2431697.5, A.D. 1945-Aug-30 00:00:00.0000,-7.26E-03,2.54E-03,1.45E-04
2431698.5, A.D. 1945-Aug-31 00:00:00.0000,-7.26E-03,2.53E-03,1.45E-04
2431699.5, A.D. 1945-Sep-01 00:00:00.0000,-7.26E-03,2.52E-03,1.45E-04
2431700.5, A.D. 1945-Sep-02 00:00:00.0000,-7.26E-03,2.51E-03,1.45E-04
2431701.5, A.D. 1945-Sep-03 00:00:00.0000,-7.26E-03,2.51E-03,1.45E-04
2431702.5, A.D. 1945-Sep-04 00:00:00.0000,-7.26E-03,2.50E-03,1.45E-04
2431703.5, A.D. 1945-Sep-05 00:00:00.0000,-7.26E-03,2.49E-03,1.45E-04
2431704.5, A.D. 1945-Sep-06 00:00:00.0000,-7.26E-03,2.48E-03,1.45E-04
2431705.5, A.D. 1945-Sep-07 00:00:00.0000,-7.26E-03,2.48E-03,1.46E-04
2431706.5, A.D. 1945-Sep-08 00:00:00.0000,-7.27E-03,2.47E-03,1.46E-04
2431707.5, A.D. 1945-Sep-09 00:00:00.0000,-7.27E-03,2.46E-03,1.46E-04
2431708.5, A.D. 1945-Sep-10 00:00:00.0000,-7.27E-03,2.45E-03,1.46E-04
2431709.5, A.D. 1945-Sep-11 00:00:00.0000,-7.27E-03,2.45E-03,1.46E-04
2431710.5, A.D. 1945-Sep-12 00:00:00.0000,-7.27E-03,2.44E-03,1.46E-04
2431711.5, A.D. 1945-Sep-13 00:00:00.0000,-7.27E-03,2.43E-03,1.46E-04
2431712.5, A.D. 1945-Sep-14 00:00:00.0000,-7.27E-03,2.42E-03,1.46E-04
2431713.5, A.D. 1945-Sep-15 00:00:00.0000,-7.27E-03,2.42E-03,1.46E-04
2431714.5, A.D. 1945-Sep-16 00:00:00.0000,-7.27E-03,2.41E-03,1.46E-04
2431715.5, A.D. 1945-Sep-17 00:00:00.0000,-7.27E-03,2.40E-03,1.46E-04
2431716.5, A.D. 1945-Sep-18 00:00:00.0000,-7.28E-03,2.40E-03,1.47E-04
2431717.5, A.D. 1945-Sep-19 00:00:00.0000,-7.28E-03,2.39E-03,1.47E-04
2431718.5, A.D. 1945-Sep-20 00:00:00.0000,-7.28E-03,2.38E-03,1.47E-04
2431719.5, A.D. 1945-Sep-21 00:00:00.0000,-7.28E-03,2.37E-03,1.47E-04
2431720.5, A.D. 1945-Sep-22 00:00:00.0000,-7.28E-03,2.37E-03,1.47E-04
2431721.5, A.D. 1945-Sep-23 00:00:00.0000,-7.28E-03,2.36E-03,1.47E-04
2431722.5, A.D. 1945-Sep-24 00:00:00.0000,-7.28E-03,2.35E-03,1.47E-04
2431723.5, A.D. 1945-Sep-25 00:00:00.0000,-7.28E-03,2.34E-03,1.47E-04
2431724.5, A.D. 1945-Sep-26 00:00:00.0000,-7.28E-03,2.34E-03,1.47E-04
2431725.5, A.D. 1945-Sep-27 00:00:00.0000,-7.28E-03,2.33E-03,1.47E-04
2431726.5, A.D. 1945-Sep-28 00:00:00.0000,-7.28E-03,2.32E-03,1.47E-04
2431727.5, A.D. 1945-Sep-29 00:00:00.0000,-7.29E-03,2.31E-03,1.47E-04
2431728.5, A.D. 1945-Sep-30 00:00:00.0000,-7.29E-03,2.31E-03,1.48E-04
2431729.5, A.D. 1945-Oct-01 00:00:00.0000,-7.29E-03,2.30E-03,1.48E-04
2431730.5, A.D. 1945-Oct-02 00:00:00.0000,-7.29E-03,2.29E-03,1.48E-04
2431731.5, A.D. 1945-Oct-03 00:00:00.0000,-7.29E-03,2.28E-03,1.48E-04
2431732.5, A.D. 1945-Oct-04 00:00:00.0000,-7.29E-03,2.28E-03,1.48E-04
2431733.5, A.D. 1945-Oct-05 00:00:00.0000,-7.29E-03,2.27E-03,1.48E-04
2431734.5, A.D. 1945-Oct-06 00:00:00.0000,-7.29E-03,2.26E-03,1.48E-04
2431735.5, A.D. 1945-Oct-07 00:00:00.0000,-7.29E-03,2.26E-03,1.48E-04
2431736.5, A.D. 1945-Oct-08 00:00:00.0000,-7.29E-03,2.25E-03,1.48E-04
2431737.5, A.D. 1945-Oct-09 00:00:00.0000,-7.29E-03,2.24E-03,1.48E-04
2431738.5, A.D. 1945-Oct-10 00:00:00.0000,-7.29E-03,2.23E-03,1.48E-04
2431739.5, A.D. 1945-Oct-11 00:00:00.0000,-7.29E-03,2.23E-03,1.48E-04
2431740.5, A.D. 1945-Oct-12 00:00:00.0000,-7.30E-03,2.22E-03,1.49E-04
2431741.5, A.D. 1945-Oct-13 00:00:00.0000,-7.30E-03,2.21E-03,1.49E-04
2431742.5, A.D. 1945-Oct-14 00:00:00.0000,-7.30E-03,2.20E-03,1.49E-04
2431743.5, A.D. 1945-Oct-15 00:00:00.0000,-7.30E-03,2.20E-03,1.49E-04
2431744.5, A.D. 1945-Oct-16 00:00:00.0000,-7.30E-03,2.19E-03,1.49E-04
2431745.5, A.D. 1945-Oct-17 00:00:00.0000,-7.30E-03,2.18E-03,1.49E-04
2431746.5, A.D. 1945-Oct-18 00:00:00.0000,-7.30E-03,2.17E-03,1.49E-04
2431747.5, A.D. 1945-Oct-19 00:00:00.0000,-7.30E-03,2.17E-03,1.49E-04
2431748.5, A.D. 1945-Oct-20 00:00:00.0000,-7.30E-03,2.16E-03,1.49E-04
2431749.5, A.D. 1945-Oct-21 00:00:00.0000,-7.30E-03,2.15E-03,1.49E-04
2431750.5, A.D. 1945-Oct-22 00:00:00.0000,-7.30E-03,2.14E-03,1.49E-04
2431751.5, A.D. 1945-Oct-23 00:00:00.0000,-7.30E-03,2.14E-03,1.49E-04
2431752.5, A.D. 1945-Oct-24 00:00:00.0000,-7.30E-03,2.13E-03,1.50E-04
2431753.5, A.D. 1945-Oct-25 00:00:00.0000,-7.30E-03,2.12E-03,1.50E-04
2431754.5, A.D. 1945-Oct-26 00:00:00.0000,-7.30E-03,2.11E-03,1.50E-04
2431755.5, A.D. 1945-Oct-27 00:00:00.0000,-7.30E-03,2.11E-03,1.50E-04
2431756.5, A.D. 1945-Oct-28 00:00:00.0000,-7.31E-03,2.10E-03,1.50E-04
2431757.5, A.D. 1945-Oct-29 00:00:00.0000,-7.31E-03,2.09E-03,1.50E-04
2431758.5, A.D. 1945-Oct-30 00:00:00.0000,-7.31E-03,2.08E-03,1.50E-04
2431759.5, A.D. 1945-Oct-31 00:00:00.0000,-7.31E-03,2.08E-03,1.50E-04
2431760.5, A.D. 1945-Nov-01 00:00:00.0000,-7.31E-03,2.07E-03,1.50E-04
2431761.5, A.D. 1945-Nov-02 00:00:00.0000,-7.31E-03,2.06E-03,1.50E-04
2431762.5, A.D. 1945-Nov-03 00:00:00.0000,-7.31E-03,2.06E-03,1.50E-04
2431763.5, A.D. 1945-Nov-04 00:00:00.0000,-7.31E-03,2.05E-03,1.50E-04
2431764.5, A.D. 1945-Nov-05 00:00:00.0000,-7.31E-03,2.04E-03,1.50E-04
2431765.5, A.D. 1945-Nov-06 00:00:00.0000,-7.31E-03,2.03E-03,1.51E-04
2431766.5, A.D. 1945-Nov-07 00:00:00.0000,-7.31E-03,2.03E-03,1.51E-04
2431767.5, A.D. 1945-Nov-08 00:00:00.0000,-7.31E-03,2.02E-03,1.51E-04
2431768.5, A.D. 1945-Nov-09 00:00:00.0000,-7.31E-03,2.01E-03,1.51E-04
2431769.5, A.D. 1945-Nov-10 00:00:00.0000,-7.31E-03,2.00E-03,1.51E-04
2431770.5, A.D. 1945-Nov-11 00:00:00.0000,-7.31E-03,2.00E-03,1.51E-04
2431771.5, A.D. 1945-Nov-12 00:00:00.0000,-7.31E-03,1.99E-03,1.51E-04
2431772.5, A.D. 1945-Nov-13 00:00:00.0000,-7.31E-03,1.98E-03,1.51E-04
2431773.5, A.D. 1945-Nov-14 00:00:00.0000,-7.31E-03,1.97E-03,1.51E-04
2431774.5, A.D. 1945-Nov-15 00:00:00.0000,-7.31E-03,1.97E-03,1.51E-04
2431775.5, A.D. 1945-Nov-16 00:00:00.0000,-7.31E-03,1.96E-03,1.51E-04
2431776.5, A.D. 1945-Nov-17 00:00:00.0000,-7.31E-03,1.95E-03,1.51E-04
2431777.5, A.D. 1945-Nov-18 00:00:00.0000,-7.31E-03,1.94E-03,1.51E-04
2431778.5, A.D. 1945-Nov-19 00:00:00.0000,-7.31E-03,1.94E-03,1.51E-04
2431779.5, A.D. 1945-Nov-20 00:00:00.0000,-7.32E-03,1.93E-03,1.52E-04
2431780.5, A.D. 1945-Nov-21 00:00:00.0000,-7.32E-03,1.92E-03,1.52E-04
2431781.5, A.D. 1945-Nov-22 00:00:00.0000,-7.32E-03,1.91E-03,1.52E-04
2431782.5, A.D. 1945-Nov-23 00:00:00.0000,-7.32E-03,1.91E-03,1.52E-04
2431783.5, A.D. 1945-Nov-24 00:00:00.0000,-7.32E-03,1.90E-03,1.52E-04
2431784.5, A.D. 1945-Nov-25 00:00:00.0000,-7.32E-03,1.89E-03,1.52E-04
2431785.5, A.D. 1945-Nov-26 00:00:00.0000,-7.32E-03,1.89E-03,1.52E-04
2431786.5, A.D. 1945-Nov-27 00:00:00.0000,-7.32E-03,1.88E-03,1.52E-04
2431787.5, A.D. 1945-Nov-28 00:00:00.0000,-7.32E-03,1.87E-03,1.52E-04
2431788.5, A.D. 1945-Nov-29 00:00:00.0000,-7.32E-03,1.86E-03,1.52E-04
2431789.5, A.D. 1945-Nov-30 00:00:00.0000,-7.32E-03,1.86E-03,1.52E-04
2431790.5, A.D. 1945-Dec-01 00:00:00.0000,-7.32E-03,1.85E-03,1.52E-04
2431791.5, A.D. 1945-Dec-02 00:00:00.0000,-7.32E-03,1.84E-03,1.52E-04
2431792.5, A.D. 1945-Dec-03 00:00:00.0000,-7.32E-03,1.83E-03,1.52E-04
2431793.5, A.D. 1945-Dec-04 00:00:00.0000,-7.32E-03,1.83E-03,1.53E-04
2431794.5, A.D. 1945-Dec-05 00:00:00.0000,-7.32E-03,1.82E-03,1.53E-04
2431795.5, A.D. 1945-Dec-06 00:00:00.0000,-7.32E-03,1.81E-03,1.53E-04
2431796.5, A.D. 1945-Dec-07 00:00:00.0000,-7.32E-03,1.80E-03,1.53E-04
2431797.5, A.D. 1945-Dec-08 00:00:00.0000,-7.32E-03,1.80E-03,1.53E-04
2431798.5, A.D. 1945-Dec-09 00:00:00.0000,-7.32E-03,1.79E-03,1.53E-04
2431799.5, A.D. 1945-Dec-10 00:00:00.0000,-7.32E-03,1.78E-03,1.53E-04
2431800.5, A.D. 1945-Dec-11 00:00:00.0000,-7.32E-03,1.77E-03,1.53E-04
2431801.5, A.D. 1945-Dec-12 00:00:00.0000,-7.32E-03,1.77E-03,1.53E-04
2431802.5, A.D. 1945-Dec-13 00:00:00.0000,-7.32E-03,1.76E-03,1.53E-04
2431803.5, A.D. 1945-Dec-14 00:00:00.0000,-7.32E-03,1.75E-03,1.53E-04
2431804.5, A.D. 1945-Dec-15 00:00:00.0000,-7.32E-03,1.75E-03,1.53E-04
2431805.5, A.D. 1945-Dec-16 00:00:00.0000,-7.32E-03,1.74E-03,1.53E-04
2431806.5, A.D. 1945-Dec-17 00:00:00.0000,-7.32E-03,1.73E-03,1.53E-04
2431807.5, A.D. 1945-Dec-18 00:00:00.0000,-7.32E-03,1.72E-03,1.53E-04
2431808.5, A.D. 1945-Dec-19 00:00:00.0000,-7.32E-03,1.72E-03,1.54E-04
2431809.5, A.D. 1945-Dec-20 00:00:00.0000,-7.32E-03,1.71E-03,1.54E-04
2431810.5, A.D. 1945-Dec-21 00:00:00.0000,-7.32E-03,1.70E-03,1.54E-04
2431811.5, A.D. 1945-Dec-22 00:00:00.0000,-7.32E-03,1.69E-03,1.54E-04
2431812.5, A.D. 1945-Dec-23 00:00:00.0000,-7.32E-03,1.69E-03,1.54E-04
2431813.5, A.D. 1945-Dec-24 00:00:00.0000,-7.32E-03,1.68E-03,1.54E-04
2431814.5, A.D. 1945-Dec-25 00:00:00.0000,-7.32E-03,1.67E-03,1.54E-04
2431815.5, A.D. 1945-Dec-26 00:00:00.0000,-7.32E-03,1.66E-03,1.54E-04
2431816.5, A.D. 1945-Dec-27 00:00:00.0000,-7.32E-03,1.66E-03,1.54E-04
2431817.5, A.D. 1945-Dec-28 00:00:00.0000,-7.32E-03,1.65E-03,1.54E-04
2431818.5, A.D. 1945-Dec-29 00:00:00.0000,-7.32E-03,1.64E-03,1.54E-04
2431819.5, A.D. 1945-Dec-30 00:00:00.0000,-7.32E-03,1.63E-03,1.54E-04
2431820.5, A.D. 1945-Dec-31 00:00:00.0000,-7.32E-03,1.63E-03,1.54E-04
2431821.5, A.D. 1946-Jan-01 00:00:00.0000,-7.32E-03,1.62E-03,1.54E-04
2431822.5, A.D. 1946-Jan-02 00:00:00.0000,-7.32E-03,1.61E-03,1.54E-04
2431823.5, A.D. 1946-Jan-03 00:00:00.0000,-7.32E-03,1.61E-03,1.54E-04
2431824.5, A.D. 1946-Jan-04 00:00:00.0000,-7.32E-03,1.60E-03,1.55E-04
2431825.5, A.D. 1946-Jan-05 00:00:00.0000,-7.32E-03,1.59E-03,1.55E-04
2431826.5, A.D. 1946-Jan-06 00:00:00.0000,-7.32E-03,1.58E-03,1.55E-04
2431827.5, A.D. 1946-Jan-07 00:00:00.0000,-7.32E-03,1.58E-03,1.55E-04
2431828.5, A.D. 1946-Jan-08 00:00:00.0000,-7.32E-03,1.57E-03,1.55E-04
2431829.5, A.D. 1946-Jan-09 00:00:00.0000,-7.32E-03,1.56E-03,1.55E-04
2431830.5, A.D. 1946-Jan-10 00:00:00.0000,-7.32E-03,1.55E-03,1.55E-04
2431831.5, A.D. 1946-Jan-11 00:00:00.0000,-7.32E-03,1.55E-03,1.55E-04
2431832.5, A.D. 1946-Jan-12 00:00:00.0000,-7.32E-03,1.54E-03,1.55E-04
2431833.5, A.D. 1946-Jan-13 00:00:00.0000,-7.32E-03,1.53E-03,1.55E-04
2431834.5, A.D. 1946-Jan-14 00:00:00.0000,-7.32E-03,1.52E-03,1.55E-04
2431835.5, A.D. 1946-Jan-15 00:00:00.0000,-7.32E-03,1.52E-03,1.55E-04
2431836.5, A.D. 1946-Jan-16 00:00:00.0000,-7.32E-03,1.51E-03,1.55E-04
2431837.5, A.D. 1946-Jan-17 00:00:00.0000,-7.32E-03,1.50E-03,1.55E-04
2431838.5, A.D. 1946-Jan-18 00:00:00.0000,-7.32E-03,1.50E-03,1.55E-04
2431839.5, A.D. 1946-Jan-19 00:00:00.0000,-7.32E-03,1.49E-03,1.55E-04
2431840.5, A.D. 1946-Jan-20 00:00:00.0000,-7.32E-03,1.48E-03,1.55E-04
2431841.5, A.D. 1946-Jan-21 00:00:00.0000,-7.31E-03,1.47E-03,1.56E-04
2431842.5, A.D. 1946-Jan-22 00:00:00.0000,-7.31E-03,1.47E-03,1.56E-04
2431843.5, A.D. 1946-Jan-23 00:00:00.0000,-7.31E-03,1.46E-03,1.56E-04
2431844.5, A.D. 1946-Jan-24 00:00:00.0000,-7.31E-03,1.45E-03,1.56E-04
2431845.5, A.D. 1946-Jan-25 00:00:00.0000,-7.31E-03,1.44E-03,1.56E-04
2431846.5, A.D. 1946-Jan-26 00:00:00.0000,-7.31E-03,1.44E-03,1.56E-04
2431847.5, A.D. 1946-Jan-27 00:00:00.0000,-7.31E-03,1.43E-03,1.56E-04
2431848.5, A.D. 1946-Jan-28 00:00:00.0000,-7.31E-03,1.42E-03,1.56E-04
2431849.5, A.D. 1946-Jan-29 00:00:00.0000,-7.31E-03,1.42E-03,1.56E-04
2431850.5, A.D. 1946-Jan-30 00:00:00.0000,-7.31E-03,1.41E-03,1.56E-04
2431851.5, A.D. 1946-Jan-31 00:00:00.0000,-7.31E-03,1.40E-03,1.56E-04
2431852.5, A.D. 1946-Feb-01 00:00:00.0000,-7.31E-03,1.39E-03,1.56E-04
2431853.5, A.D. 1946-Feb-02 00:00:00.0000,-7.31E-03,1.39E-03,1.56E-04
2431854.5, A.D. 1946-Feb-03 00:00:00.0000,-7.31E-03,1.38E-03,1.56E-04
2431855.5, A.D. 1946-Feb-04 00:00:00.0000,-7.31E-03,1.37E-03,1.56E-04
2431856.5, A.D. 1946-Feb-05 00:00:00.0000,-7.31E-03,1.36E-03,1.56E-04
2431857.5, A.D. 1946-Feb-06 00:00:00.0000,-7.31E-03,1.36E-03,1.56E-04
2431858.5, A.D. 1946-Feb-07 00:00:00.0000,-7.31E-03,1.35E-03,1.56E-04
2431859.5, A.D. 1946-Feb-08 00:00:00.0000,-7.31E-03,1.34E-03,1.56E-04
2431860.5, A.D. 1946-Feb-09 00:00:00.0000,-7.31E-03,1.34E-03,1.57E-04
2431861.5, A.D. 1946-Feb-10 00:00:00.0000,-7.31E-03,1.33E-03,1.57E-04
2431862.5, A.D. 1946-Feb-11 00:00:00.0000,-7.31E-03,1.32E-03,1.57E-04
2431863.5, A.D. 1946-Feb-12 00:00:00.0000,-7.31E-03,1.31E-03,1.57E-04
2431864.5, A.D. 1946-Feb-13 00:00:00.0000,-7.30E-03,1.31E-03,1.57E-04
2431865.5, A.D. 1946-Feb-14 00:00:00.0000,-7.30E-03,1.30E-03,1.57E-04
2431866.5, A.D. 1946-Feb-15 00:00:00.0000,-7.30E-03,1.29E-03,1.57E-04
2431867.5, A.D. 1946-Feb-16 00:00:00.0000,-7.30E-03,1.28E-03,1.57E-04
2431868.5, A.D. 1946-Feb-17 00:00:00.0000,-7.30E-03,1.28E-03,1.57E-04
2431869.5, A.D. 1946-Feb-18 00:00:00.0000,-7.30E-03,1.27E-03,1.57E-04
2431870.5, A.D. 1946-Feb-19 00:00:00.0000,-7.30E-03,1.26E-03,1.57E-04
2431871.5, A.D. 1946-Feb-20 00:00:00.0000,-7.30E-03,1.26E-03,1.57E-04
2431872.5, A.D. 1946-Feb-21 00:00:00.0000,-7.30E-03,1.25E-03,1.57E-04
2431873.5, A.D. 1946-Feb-22 00:00:00.0000,-7.30E-03,1.24E-03,1.57E-04
2431874.5, A.D. 1946-Feb-23 00:00:00.0000,-7.30E-03,1.23E-03,1.57E-04
2431875.5, A.D. 1946-Feb-24 00:00:00.0000,-7.30E-03,1.23E-03,1.57E-04
2431876.5, A.D. 1946-Feb-25 00:00:00.0000,-7.30E-03,1.22E-03,1.57E-04
2431877.5, A.D. 1946-Feb-26 00:00:00.0000,-7.30E-03,1.21E-03,1.57E-04
2431878.5, A.D. 1946-Feb-27 00:00:00.0000,-7.30E-03,1.21E-03,1.58E-04
2431879.5, A.D. 1946-Feb-28 00:00:00.0000,-7.30E-03,1.20E-03,1.58E-04
2431880.5, A.D. 1946-Mar-01 00:00:00.0000,-7.30E-03,1.19E-03,1.58E-04
2431881.5, A.D. 1946-Mar-02 00:00:00.0000,-7.29E-03,1.18E-03,1.58E-04
2431882.5, A.D. 1946-Mar-03 00:00:00.0000,-7.29E-03,1.18E-03,1.58E-04
2431883.5, A.D. 1946-Mar-04 00:00:00.0000,-7.29E-03,1.17E-03,1.58E-04
2431884.5, A.D. 1946-Mar-05 00:00:00.0000,-7.29E-03,1.16E-03,1.58E-04
2431885.5, A.D. 1946-Mar-06 00:00:00.0000,-7.29E-03,1.15E-03,1.58E-04
2431886.5, A.D. 1946-Mar-07 00:00:00.0000,-7.29E-03,1.15E-03,1.58E-04
2431887.5, A.D. 1946-Mar-08 00:00:00.0000,-7.29E-03,1.14E-03,1.58E-04
2431888.5, A.D. 1946-Mar-09 00:00:00.0000,-7.29E-03,1.13E-03,1.58E-04
2431889.5, A.D. 1946-Mar-10 00:00:00.0000,-7.29E-03,1.13E-03,1.58E-04
2431890.5, A.D. 1946-Mar-11 00:00:00.0000,-7.29E-03,1.12E-03,1.58E-04
2431891.5, A.D. 1946-Mar-12 00:00:00.0000,-7.29E-03,1.11E-03,1.58E-04
2431892.5, A.D. 1946-Mar-13 00:00:00.0000,-7.29E-03,1.10E-03,1.58E-04
2431893.5, A.D. 1946-Mar-14 00:00:00.0000,-7.29E-03,1.10E-03,1.58E-04
2431894.5, A.D. 1946-Mar-15 00:00:00.0000,-7.29E-03,1.09E-03,1.58E-04
2431895.5, A.D. 1946-Mar-16 00:00:00.0000,-7.28E-03,1.08E-03,1.58E-04
2431896.5, A.D. 1946-Mar-17 00:00:00.0000,-7.28E-03,1.08E-03,1.58E-04
2431897.5, A.D. 1946-Mar-18 00:00:00.0000,-7.28E-03,1.07E-03,1.58E-04
2431898.5, A.D. 1946-Mar-19 00:00:00.0000,-7.28E-03,1.06E-03,1.59E-04
2431899.5, A.D. 1946-Mar-20 00:00:00.0000,-7.28E-03,1.05E-03,1.59E-04
2431900.5, A.D. 1946-Mar-21 00:00:00.0000,-7.28E-03,1.05E-03,1.59E-04
2431901.5, A.D. 1946-Mar-22 00:00:00.0000,-7.28E-03,1.04E-03,1.59E-04
2431902.5, A.D. 1946-Mar-23 00:00:00.0000,-7.28E-03,1.03E-03,1.59E-04
2431903.5, A.D. 1946-Mar-24 00:00:00.0000,-7.28E-03,1.03E-03,1.59E-04
2431904.5, A.D. 1946-Mar-25 00:00:00.0000,-7.28E-03,1.02E-03,1.59E-04
2431905.5, A.D. 1946-Mar-26 00:00:00.0000,-7.28E-03,1.01E-03,1.59E-04
2431906.5, A.D. 1946-Mar-27 00:00:00.0000,-7.28E-03,1.00E-03,1.59E-04
2431907.5, A.D. 1946-Mar-28 00:00:00.0000,-7.27E-03,9.97E-04,1.59E-04
2431908.5, A.D. 1946-Mar-29 00:00:00.0000,-7.27E-03,9.89E-04,1.59E-04
2431909.5, A.D. 1946-Mar-30 00:00:00.0000,-7.27E-03,9.82E-04,1.59E-04
2431910.5, A.D. 1946-Mar-31 00:00:00.0000,-7.27E-03,9.75E-04,1.59E-04
2431911.5, A.D. 1946-Apr-01 00:00:00.0000,-7.27E-03,9.68E-04,1.59E-04
2431912.5, A.D. 1946-Apr-02 00:00:00.0000,-7.27E-03,9.61E-04,1.59E-04
2431913.5, A.D. 1946-Apr-03 00:00:00.0000,-7.27E-03,9.54E-04,1.59E-04
2431914.5, A.D. 1946-Apr-04 00:00:00.0000,-7.27E-03,9.47E-04,1.59E-04
2431915.5, A.D. 1946-Apr-05 00:00:00.0000,-7.27E-03,9.39E-04,1.59E-04
2431916.5, A.D. 1946-Apr-06 00:00:00.0000,-7.27E-03,9.32E-04,1.59E-04
2431917.5, A.D. 1946-Apr-07 00:00:00.0000,-7.26E-03,9.25E-04,1.59E-04
2431918.5, A.D. 1946-Apr-08 00:00:00.0000,-7.26E-03,9.18E-04,1.59E-04
2431919.5, A.D. 1946-Apr-09 00:00:00.0000,-7.26E-03,9.11E-04,1.60E-04
2431920.5, A.D. 1946-Apr-10 00:00:00.0000,-7.26E-03,9.04E-04,1.60E-04
2431921.5, A.D. 1946-Apr-11 00:00:00.0000,-7.26E-03,8.97E-04,1.60E-04
2431922.5, A.D. 1946-Apr-12 00:00:00.0000,-7.26E-03,8.89E-04,1.60E-04
2431923.5, A.D. 1946-Apr-13 00:00:00.0000,-7.26E-03,8.82E-04,1.60E-04
2431924.5, A.D. 1946-Apr-14 00:00:00.0000,-7.26E-03,8.75E-04,1.60E-04
2431925.5, A.D. 1946-Apr-15 00:00:00.0000,-7.26E-03,8.68E-04,1.60E-04
2431926.5, A.D. 1946-Apr-16 00:00:00.0000,-7.26E-03,8.61E-04,1.60E-04
2431927.5, A.D. 1946-Apr-17 00:00:00.0000,-7.25E-03,8.54E-04,1.60E-04
2431928.5, A.D. 1946-Apr-18 00:00:00.0000,-7.25E-03,8.47E-04,1.60E-04
2431929.5, A.D. 1946-Apr-19 00:00:00.0000,-7.25E-03,8.39E-04,1.60E-04
2431930.5, A.D. 1946-Apr-20 00:00:00.0000,-7.25E-03,8.32E-04,1.60E-04
2431931.5, A.D. 1946-Apr-21 00:00:00.0000,-7.25E-03,8.25E-04,1.60E-04
2431932.5, A.D. 1946-Apr-22 00:00:00.0000,-7.25E-03,8.18E-04,1.60E-04
2431933.5, A.D. 1946-Apr-23 00:00:00.0000,-7.25E-03,8.11E-04,1.60E-04
2431934.5, A.D. 1946-Apr-24 00:00:00.0000,-7.25E-03,8.04E-04,1.60E-04
2431935.5, A.D. 1946-Apr-25 00:00:00.0000,-7.25E-03,7.97E-04,1.60E-04
2431936.5, A.D. 1946-Apr-26 00:00:00.0000,-7.24E-03,7.90E-04,1.60E-04
2431937.5, A.D. 1946-Apr-27 00:00:00.0000,-7.24E-03,7.83E-04,1.60E-04
2431938.5, A.D. 1946-Apr-28 00:00:00.0000,-7.24E-03,7.75E-04,1.60E-04
2431939.5, A.D. 1946-Apr-29 00:00:00.0000,-7.24E-03,7.68E-04,1.60E-04
2431940.5, A.D. 1946-Apr-30 00:00:00.0000,-7.24E-03,7.61E-04,1.60E-04
2431941.5, A.D. 1946-May-01 00:00:00.0000,-7.24E-03,7.54E-04,1.60E-04
2431942.5, A.D. 1946-May-02 00:00:00.0000,-7.24E-03,7.47E-04,1.60E-04
